Name;Group;Item;Comment;Logged;Type;LogDB;MinRaw;MaxRaw;MinEu;MaxEu;OnMsged;OnMsg;offMsged;OffMsg;Val;AlarmMsg;AlarmLevel;AlarmCase;AlarmConst;DeadBaund;EU;RW
rz18;rz;Р-18;секционный Л-5-28 с Л-5-27(на опоре №1.3);false;11;0;0;1;0;1;true;Р-18 Включен;true;Р-18 Выключен;0;;0;0;0;0;0;3
rz19;rz;Р-19;Л-2П-15 отпайка на ТП-364 ''Ангозеро''(не обслуживается);false;11;0;0;1;0;1;true;Р-19 Включен;true;Р-19 Выключен;1;;0;0;0;0;0;3
rz20;rz;Р-20;''Л-18П-9 на участке ВС-10;false;11;0;0;1;0;1;true;Р-20 Включен;true;Р-20 Выключен;1;;0;0;0;0;0;3
rz21;rz;Р-21;Л-46П-19 отпайка на СОТ Орзеги;false;11;0;0;1;0;1;true;Р-21 Включен;true;Р-21 Выключен;1;;0;0;0;0;0;3
rz22;rz;Р-22;Р-22;false;11;0;0;1;0;1;true;Р-22 Включен;true;Р-22 Выключен;1;;0;0;0;0;0;3
rz23;rz;Р-23;Л-18П-9 отпайка на ТП-139 (П/ст 90 330 кВ);false;11;0;0;1;0;1;true;Р-23 Включен;true;Р-23 Выключен;1;;0;0;0;0;0;3
rz24;rz;Р-24;Л-18П-3 отпайка на ТП-324, ТП-112, ТП-113, ТП-114(на опоре №1.6 Л-18П-2);false;11;0;0;1;0;1;true;Р-24 Включен;true;Р-24 Выключен;1;;0;0;0;0;0;3
rz25;rz;Р-25;Л-18П-2 ввод в ТП-104(в ТП);false;11;0;0;1;0;1;true;Р-25 Включен;true;Р-25 Выключен;1;;0;0;0;0;0;3
rz26;rz;Р-26;Л-5-27 ввод в ТП-163 со стороны ТП-168(в ТП);false;11;0;0;1;0;1;true;Р-26 Включен;true;Р-26 Выключен;0;;0;0;0;0;0;3
rz27;rz;Р-27;Л-18П-2 перед ТП-127(резерв);false;11;0;0;1;0;1;true;Р-27 Включен;true;Р-27 Выключен;0;;0;0;0;0;0;3
rz28;rz;Р-28;Л-82-10 отпайка на ТП-400(на опоре №43);false;11;0;0;1;0;1;true;Р-28 Включен;true;Р-28 Выключен;0;;0;0;0;0;0;3
rz29;rz;Р-29;Л-18П-9 отпайка на ТП-136 ''Падозеро'';false;11;0;0;1;0;1;true;Р-29 Включен;true;Р-29 Выключен;1;;0;0;0;0;0;3
rz30;rz;Р-30;Л-18П-2 отпайка на ТП-324(не обслуживается);false;11;0;0;1;0;1;true;Р-30 Включен;true;Р-30 Выключен;1;;0;0;0;0;0;3
rz31;rz;Р-31;Л-21-12 отпаайка на ТП-336 СОТ ''Бесовец'';false;11;0;0;1;0;1;true;Р-31 Включен;true;Р-31 Выключен;1;;0;0;0;0;0;3
rz32;rz;Р-32;Л-21-12 отпаайка на ТП-322 ''Мальва'';false;11;0;0;1;0;1;true;Р-32 Включен;true;Р-32 Выключен;1;;0;0;0;0;0;3
rz33;rz;Р-33;Л-82-10 ТП-93 ввод с П/ст 82;false;11;0;0;1;0;1;true;Р-33 Включен;true;Р-33 Выключен;1;;0;0;0;0;0;3
rz34;rz;Р-34;Р-34;false;11;0;0;1;0;1;true;Р-34 Включен;true;Р-34 Выключен;0;;0;0;0;0;0;3
rz35;rz;Р-35;Р-35;false;11;0;0;1;0;1;true;Р-35 Включен;true;Р-35 Выключен;0;;0;0;0;0;0;3
rz36;rz;Р-36;Л-21-12 отпайка на ТП-430;false;11;0;0;1;0;1;true;Р-36 Включен;true;Р-36 Выключен;0;;0;0;0;0;0;3
rz37;rz;Р-37;Л-21-7 отпайка на ТП-358 (Лучевое);false;11;0;0;1;0;1;true;Р-37 Включен;true;Р-37 Выключен;1;;0;0;0;0;0;3
rz38;rz;Р-38;Л-82-3 ТП-65 ввод с ТП-64(подстанц.);false;11;0;0;1;0;1;true;Р-38 Включен;true;Р-38 Выключен;1;;0;0;0;0;0;3
rz39;rz;Р-39;Л-82-3 ТП-65 вывод на ТП-73(подстанц.);false;11;0;0;1;0;1;true;Р-39 Включен;true;Р-39 Выключен;1;;0;0;0;0;0;3
rz40;rz;Р-40;Л-22П-13 д.Педасельга;false;11;0;0;1;0;1;true;Р-40 Включен;true;Р-40 Выключен;1;;0;0;0;0;0;3
rz41;rz;Р-41;секционный Л-22П-1 с Л-22П-13;false;11;0;0;1;0;1;true;Р-41 Включен;true;Р-41 Выключен;1;;0;0;0;0;0;3
rz42;rz;Р-42;Л-21-12 на СОТ ''Садовод Севера'' ТП-353;false;11;0;0;1;0;1;true;Р-42 Включен;true;Р-42 Выключен;0;;0;0;0;0;0;3
rz43;rz;Р-43;Л-18П-9 Порожки отпайка на Сургубу;false;11;0;0;1;0;1;true;Р-43 Включен;true;Р-43 Выключен;1;;0;0;0;0;0;3
rz44;rz;Р-44;Л-21-12 отпайка на ТП-326 (СНТ Маяк и Солнечный);false;11;0;0;1;0;1;true;Р-44 Включен;true;Р-44 Выключен;1;;0;0;0;0;0;3
rz45;rz;Р-45;Л-5-17 ст.Деревянка вывод с П/ст 5(на опоре №1);false;11;0;0;1;0;1;true;Р-45 Включен;true;Р-45 Выключен;1;;0;0;0;0;0;3
rz46;rz;Р-46;Л-22П-13 отпайка на ТП-369;false;11;0;0;1;0;1;true;Р-46 Включен;true;Р-46 Выключен;1;;0;0;0;0;0;3
rz47;rz;Р-47;Л-21-12 отпайка на ТП-366 СОТ ''Фонтан'';false;11;0;0;1;0;1;true;Р-47 Включен;true;Р-47 Выключен;1;;0;0;0;0;0;3
rz48;rz;Р-48;Л-21-12 на отпайке в сторону ТП-175, ТП-176, ТП-177;false;11;0;0;1;0;1;true;Р-48 Включен;true;Р-48 Выключен;1;;0;0;0;0;0;3
rz49;rz;Р-49;Л-2П-15 на ТП-341;false;11;0;0;1;0;1;true;Р-49 Включен;true;Р-49 Выключен;1;;0;0;0;0;0;3
rz50;rz;Р-50;Л-82-3 отпайка на ТП-315 (газопровод);false;11;0;0;1;0;1;true;Р-50 Включен;true;Р-50 Выключен;1;;0;0;0;0;0;3
rz51;rz;Р-51;вывод с ТП-256 ЮКЭС к ТП-7 ВН-59 ''Птицефабрика'';false;11;0;0;1;0;1;true;Р-51 Включен;true;Р-51 Выключен;1;;0;0;0;0;0;3
rz52;rz;Р-52;Л-46П-20 отпайка на ТП-11 ''Ужесельга''(на опоре №44);false;11;0;0;1;0;1;true;Р-52 Включен;true;Р-52 Выключен;1;;0;0;0;0;0;3
rz53;rz;Р-53;Л-46П-19 на участке ТП-44;false;11;0;0;1;0;1;true;Р-53 Включен;true;Р-53 Выключен;1;;0;0;0;0;0;3
rz54;rz;Р-54;Л-18П-9 отпайка на ТП-401 СОТ ''Природа'';false;11;0;0;1;0;1;true;Р-54 Включен;true;Р-54 Выключен;1;;0;0;0;0;0;3
rz55;rz;Р-55;Л-46П-19 отпайка на ТП-368 СОТ ''Сосенка'';false;11;0;0;1;0;1;true;Р-55 Включен;true;Р-55 Выключен;1;;0;0;0;0;0;3
rz56;rz;Р-56;вывод с ТП-256 ЮКЭС к ТП-7 ВН-58 ''Птицефабрика'';false;11;0;0;1;0;1;true;Р-56 Включен;true;Р-56 Выключен;1;;0;0;0;0;0;3
rz57;rz;Р-57;Л-21-12 отпайка на ТП-405;false;11;0;0;1;0;1;true;Р-57 Включен;true;Р-57 Выключен;1;;0;0;0;0;0;3
rz58;rz;Р-58;Л-18П-9 на ТП-399 СОТ ''Пульс'';false;11;0;0;1;0;1;true;Р-58 Включен;true;Р-58 Выключен;1;;0;0;0;0;0;3
rz59;rz;Р-59;Л-82-11 в линии;false;11;0;0;1;0;1;true;Р-59 Включен;true;Р-59 Выключен;1;;0;0;0;0;0;3
rz60;rz;Р-60;Л-22П-13 отпайка на ТП-403 СОТ ''Педасельга'';false;11;0;0;1;0;1;true;Р-60 Включен;true;Р-60 Выключен;1;;0;0;0;0;0;3
rz61;rz;Р-61;на ТП-187 вывод на ТП-185 Л-52П-2;false;11;0;0;1;0;1;true;Р-61 Включен;true;Р-61 Выключен;1;;0;0;0;0;0;3
rz62;rz;Р-62;Р-62;false;11;0;0;1;0;1;true;Р-62 Включен;true;Р-62 Выключен;1;;0;0;0;0;0;3
rz63;rz;Р-63;Л-38П-2 отпайка на ТП-247 СОТ ''Связист'';false;11;0;0;1;0;1;true;Р-63 Включен;true;Р-63 Выключен;0;;0;0;0;0;0;3
rz64;rz;Р-64;РП-10 кВ ''Котельная'' вывод на ТП-188 Т-2;false;11;0;0;1;0;1;true;Р-64 Включен;true;Р-64 Выключен;1;;0;0;0;0;0;3
rz65;rz;Р-65;РП-10 кВ ''Котельная'' вывод на ТП-188 Т-1 Л-52П-13;false;11;0;0;1;0;1;true;Р-65 Включен;true;Р-65 Выключен;1;;0;0;0;0;0;3
rz66;rz;Р-66;Л-21-7 участок ВС-4;false;11;0;0;1;0;1;true;Р-66 Включен;true;Р-66 Выключен;0;;0;0;0;0;0;3
rz67;rz;Р-67;Л-82-4 на участке ''Пяжиева Сельга'';false;11;0;0;1;0;1;true;Р-67 Включен;true;Р-67 Выключен;1;;0;0;0;0;0;3
rz68;rz;Р-68;Л-18П-2 отпайка на ТП-141 Верхние Виданы м.Кузьминки(на опоре №156);false;11;0;0;1;0;1;true;Р-68 Включен;true;Р-68 Выключен;0;;0;0;0;0;0;3
rz69;rz;Р-69;Л-18П-9 отпайка на ТП-313 ОАО ''МТС'';false;11;0;0;1;0;1;true;Р-69 Включен;true;Р-69 Выключен;1;;0;0;0;0;0;3
rz70;rz;Р-70;Л-82-3 на участке от П/ст 82 до ТП-311(на опоре №152);false;11;0;0;1;0;1;true;Р-70 Включен;true;Р-70 Выключен;1;;0;0;0;0;0;3
rz71;rz;Р-71;Л-18П-3 на опоре №1 ТП-238;false;11;0;0;1;0;1;true;Р-71 Включен;true;Р-71 Выключен;1;;0;0;0;0;0;3
rz72;rz;Р-72;Л-18П-9 в линии (после отпайки на ТП-339)(на опоре №104);false;11;0;0;1;0;1;true;Р-72 Включен;true;Р-72 Выключен;1;;0;0;0;0;0;3
rz73;rz;Р-73;Л-18П-9 отпайка на ТП-339 (от оп. №103);false;11;0;0;1;0;1;true;Р-73 Включен;true;Р-73 Выключен;1;;0;0;0;0;0;3
rz74;rz;Р-74;Л-22П-13 отпайка на ТП-216 (КЮМ);false;11;0;0;1;0;1;true;Р-74 Включен;true;Р-74 Выключен;1;;0;0;0;0;0;3
rz75;rz;Р-75;о.Кижи ввод кабеля с о.Клименецкий КРУН-10 кВ;false;11;0;0;1;0;1;true;Р-75 Включен;true;Р-75 Выключен;1;;0;0;0;0;0;3
rz76;rz;Р-76;Л-21-7 отпайка на ТП-319 (МТС);false;11;0;0;1;0;1;true;Р-76 Включен;true;Р-76 Выключен;0;;0;0;0;0;0;3
rz77;rz;Р-77;Л-78-2 между ТП-1К и 6К;false;11;0;0;1;0;1;true;Р-77 Включен;true;Р-77 Выключен;0;;0;0;0;0;0;3
rz1k;rz;Р-1К;Л-78-2 между ТП-2К и Р-7К, ТП-1К;false;11;0;0;1;0;1;true;Р-1К Включен;true;Р-1К Выключен;1;;0;0;0;0;0;3
rz2k;rz;Р-2К;Л-78-2 в сторону ТП-4К;false;11;0;0;1;0;1;true;Р-2К Включен;true;Р-2К Выключен;1;;0;0;0;0;0;3
rz3k;rz;Р-3К;Л-78-2 в сторону ТП-5К;false;11;0;0;1;0;1;true;Р-3К Включен;true;Р-3К Выключен;0;;0;0;0;0;0;3
rz4k;rz;Р-4К;Л-78-2 КРУН между ВС-1К и Р-8К (ТП-1К);false;11;0;0;1;0;1;true;Р-4К Включен;true;Р-4К Выключен;0;;0;0;0;0;0;3
rz5k;rz;Р-5К;Л-78-2 КРУН между ВС-2К и Р-10К (ТП-1К);false;11;0;0;1;0;1;true;Р-5К Включен;true;Р-5К Выключен;1;;0;0;0;0;0;3
rz6k;rz;Р-6К;ТП-1К вывод на ТП-2К 1 секция;false;11;0;0;1;0;1;true;Р-6К Включен;true;Р-6К Выключен;1;;0;0;0;0;0;3
rz7k;rz;Р-7К;ввод в ТП-1К о.кижи ВС-1К;false;11;0;0;1;0;1;true;Р-7К Включен;true;Р-7К Выключен;1;;0;0;0;0;0;3
rz8k;rz;Р-8К;ТП-1К вывод на ТП-2К;false;11;0;0;1;0;1;true;Р-8К Включен;true;Р-8К Выключен;1;;0;0;0;0;0;3
rz9k;rz;Р-9К;ТП-1К ввод на ТП-1К от ВС-2К;false;11;0;0;1;0;1;true;Р-9К Включен;true;Р-9К Выключен;1;;0;0;0;0;0;3
rz10k;rz;Р-10К;ввод на ТП-2К от ТП-1К 1 секция;false;11;0;0;1;0;1;true;Р-10К Включен;true;Р-10К Выключен;1;;0;0;0;0;0;3
rz11k;rz;Р-11К;ввод на ТП-2К от ТП-1К 2 секция;false;11;0;0;1;0;1;true;Р-11К Включен;true;Р-11К Выключен;1;;0;0;0;0;0;3
rz12k;rz;Р-12К;Л-18П-9 отпайка на ТП-406 Базу ДОКа;false;11;0;0;1;0;1;true;Р-12К Включен;true;Р-12К Выключен;1;;0;0;0;0;0;3
rz79;rz;Р-79;Л-22П-1 отпайка на ТП-98;false;11;0;0;1;0;1;true;Р-79 Включен;true;Р-79 Выключен;1;;0;0;0;0;0;3
rz80;rz;Р-80;Р-80;false;11;0;0;1;0;1;true;Р-80 Включен;true;Р-80 Выключен;1;;0;0;0;0;0;3
rz81;rz;Р-81;Л-23-16 отпайка на ТП-228;false;11;0;0;1;0;1;true;Р-81 Включен;true;Р-81 Выключен;0;;0;0;0;0;0;3
rz82;rz;Р-82;Л-46П-19 на ТП-318;false;11;0;0;1;0;1;true;Р-82 Включен;true;Р-82 Выключен;1;;0;0;0;0;0;3
rz83;rz;Р-83;Л-2П-15 отпайка на ТП-40 (б/о Нац. банка);false;11;0;0;1;0;1;true;Р-83 Включен;true;Р-83 Выключен;1;;0;0;0;0;0;3
rz84;rz;Р-84;Л-82-4 ВЛ-10 кВ на ТП-219 Пяжиева Сельга(на опоре №280);false;11;0;0;1;0;1;true;Р-84 Включен;true;Р-84 Выключен;0;;0;0;0;0;0;3
rz85;rz;Р-85;Р-85;false;11;0;0;1;0;1;true;Р-85 Включен;true;Р-85 Выключен;1;;0;0;0;0;0;3
rz86;rz;Р-86;Л-2П-15 на ВС-45 д.Косалма-Шуйская(на опоре №239);false;11;0;0;1;0;1;true;Р-86 Включен;true;Р-86 Выключен;0;;0;0;0;0;0;3
rz87;rz;Р-87;Л-2П-15 на ВС-45 д.Косалма-Кончезеро(на опоре №238);false;11;0;0;1;0;1;true;Р-87 Включен;true;Р-87 Выключен;1;;0;0;0;0;0;3
rz88;rz;Р-88;Л-46П-19 на ТП-249 м.Хутор ''Петролесэкспорт'';false;11;0;0;1;0;1;true;Р-88 Включен;true;Р-88 Выключен;1;;0;0;0;0;0;3
rz89;rz;Р-89;Л-21-7 ВЛ-6 кВ д.Шуйская Чупа ''А''-обр.опора (на опоре №243);false;11;0;0;1;0;1;true;Р-89 Включен;true;Р-89 Выключен;0;;0;0;0;0;0;3
rz90;rz;Р-90;Л-21-7 отпайка на ТП-30;false;11;0;0;1;0;1;true;Р-90 Включен;true;Р-90 Выключен;1;;0;0;0;0;0;3
rz91;rz;Р-91;Л-2П-15 отпайка на ТП-23(на опоре №217-1);false;11;0;0;1;0;1;true;Р-91 Включен;true;Р-91 Выключен;1;;0;0;0;0;0;3
rz92;rz;Р-92;Л-18П-9 отпайка на ТП-149 ''Каменка'';false;11;0;0;1;0;1;true;Р-92 Включен;true;Р-92 Выключен;1;;0;0;0;0;0;3
rz93;rz;Р-93;Л-21-12 отпайка на ТП-150 между ТП-104 и ТП-102;false;11;0;0;1;0;1;true;Р-93 Включен;true;Р-93 Выключен;1;;0;0;0;0;0;3
rz94;rz;Р-94;Л-46-19 отпайка на ТП-470(на опоре №111/1);false;11;0;0;1;0;1;true;Р-94 Включен;true;Р-94 Выключен;0;;0;0;0;0;0;3
rz95;rz;Р-95;Л-46П-19 отпайка на Орзегские кооперативы в сторону ТП-404;false;11;0;0;1;0;1;true;Р-95 Включен;true;Р-95 Выключен;1;;0;0;0;0;0;3
rz96;rz;Р-96;Л-18П-3 на ТП-54 д.Верховье (фермерское хозяйство)(на опоре №107);false;11;0;0;1;0;1;true;Р-96 Включен;true;Р-96 Выключен;1;;0;0;0;0;0;3
rz97;rz;Р-97;Р-97;false;11;0;0;1;0;1;true;Р-97 Включен;true;Р-97 Выключен;1;;0;0;0;0;0;3
rz98;rz;Р-98;Л-2П-15 от П/ст 2П до ВС-11;false;11;0;0;1;0;1;true;Р-98 Включен;true;Р-98 Выключен;0;;0;0;0;0;0;3
rz99;rz;Р-99;Уя-Электро'' на ТП-200 Л-22П-13;false;11;0;0;1;0;1;true;Р-99 Включен;true;Р-99 Выключен;1;;0;0;0;0;0;3
rz100;rz;Р-100;Л-18П-2 отпайка на ТП-461;false;11;0;0;1;0;1;true;Р-100 Включен;true;Р-100 Выключен;0;;0;0;0;0;0;3
rz101;rz;Р-101;Л-18П-9 на отпайке в сторону Урозеро;false;11;0;0;1;0;1;true;Р-101 Включен;true;Р-101 Выключен;0;;0;0;0;0;0;3
rz102;rz;Р-102;Л-82-11 на ТП-99 ''МегаФон'' Ладва-Ветка;false;11;0;0;1;0;1;true;Р-102 Включен;true;Р-102 Выключен;1;;0;0;0;0;0;3
rz103;rz;Р-103;отпайка в сторону ТП-367 и ТП-309 (Урозеро);false;11;0;0;1;0;1;true;Р-103 Включен;true;Р-103 Выключен;0;;0;0;0;0;0;3
rz104;rz;Р-104;отпайка на ТП-309 (СОТ Урозеро) ж/б опоры;false;11;0;0;1;0;1;true;Р-104 Включен;true;Р-104 Выключен;1;;0;0;0;0;0;3
rz105;rz;Р-105;Л-5-28 на отпайке в сторону ТП-169(на опоре №40);false;11;0;0;1;0;1;true;Р-105 Включен;true;Р-105 Выключен;1;;0;0;0;0;0;3
rz106;rz;Р-106;Л-5-28 до перехода под ж/дорогой кабелями 10 кВ(на опоре №4);false;11;0;0;1;0;1;true;Р-106 Включен;true;Р-106 Выключен;1;;0;0;0;0;0;3
rz107_1;rz;Р-107-1;Л-5-28 после перехода под ж/дорогой кабелями 10 кВ(на опоре №5);false;11;0;0;1;0;1;true;Р-107-1 Включен;true;Р-107-1 Выключен;1;;0;0;0;0;0;3
rz107_2;rz;Р-107-2;Л-18П-9 на ВС-7 (п.Чална);false;11;0;0;1;0;1;true;Р-107-2 Включен;true;Р-107-2 Выключен;1;;0;0;0;0;0;3
rz108;rz;Р-108;Л-82-10 (в линии 10 кВ от РП-3 в сторону ТП-217(на опоре №76);false;11;0;0;1;0;1;true;Р-108 Включен;true;Р-108 Выключен;1;;0;0;0;0;0;3
rz109;rz;Р-109;Л-21-12 на ТП-155 (В.Бесовец);false;11;0;0;1;0;1;true;Р-109 Включен;true;Р-109 Выключен;1;;0;0;0;0;0;3
rz110;rz;Р-110;на ТП-79 ОАО ''МТС'' (Пухта);false;11;0;0;1;0;1;true;Р-110 Включен;true;Р-110 Выключен;1;;0;0;0;0;0;3
rz111;rz;Р-111;Л-18П-19 отпайка на ТП-334 (г-н Бесовец);false;11;0;0;1;0;1;true;Р-111 Включен;true;Р-111 Выключен;1;;0;0;0;0;0;3
rz112;rz;Р-112;Л-82-3;false;11;0;0;1;0;1;true;Р-112 Включен;true;Р-112 Выключен;0;;0;0;0;0;0;3
rz3_2;rz;Р-3/2;Л-82-4(на опоре №1);false;11;0;0;1;0;1;true;Р-3/2 Включен;true;Р-3/2 Выключен;1;;0;0;0;0;0;3
rz4_2;rz;Р-4/2;Л-82-10;false;11;0;0;1;0;1;true;Р-4/2 Включен;true;Р-4/2 Выключен;1;;0;0;0;0;0;3
rz10_2;rz;Р-10/2;Л-82-11;false;11;0;0;1;0;1;true;Р-10/2 Включен;true;Р-10/2 Выключен;1;;0;0;0;0;0;3
rz11_2;rz;Р-11/2;между Л-82-3 и Л-82-4;false;11;0;0;1;0;1;true;Р-11/2 Включен;true;Р-11/2 Выключен;1;;0;0;0;0;0;3
rz3_4;rz;Р-3/4;между Л-82-10 и Л-82-11;false;11;0;0;1;0;1;true;Р-3/4 Включен;true;Р-3/4 Выключен;0;;0;0;0;0;0;3
rz10_11;rz;Р-10/11;Р-10/11;false;11;0;0;1;0;1;true;Р-10/11 Включен;true;Р-10/11 Выключен;0;;0;0;0;0;0;3
rz119;rz;Р-119;Л-18П-9 отпайка на ТП-441;false;11;0;0;1;0;1;true;Р-119 Включен;true;Р-119 Выключен;0;;0;0;0;0;0;3
rz120;rz;Р-120;Л-18П-9 отпайка на ТП-408 и ТП-407;false;11;0;0;1;0;1;true;Р-120 Включен;true;Р-120 Выключен;0;;0;0;0;0;0;3
rz121;rz;Р-121;Л-18П-9 на отпайке в сторону ТП-335;false;11;0;0;1;0;1;true;Р-121 Включен;true;Р-121 Выключен;1;;0;0;0;0;0;3
rz122;rz;Р-122;Л-21-7 отпайка на ТП-253 ОАО ''МегаФон'', д.Шуйская Чупа;false;11;0;0;1;0;1;true;Р-122 Включен;true;Р-122 Выключен;1;;0;0;0;0;0;3
rz123;rz;Р-123;Л-23-18 отпайка на ТП-254 п. Соломенное, ул. Горная;false;11;0;0;1;0;1;true;Р-123 Включен;true;Р-123 Выключен;1;;0;0;0;0;0;3
rz124;rz;Р-124;Л-82-3 отпайка на ТП-255 ОАО''МТС'' п. Ладва-Ветка(на опоре №27);false;11;0;0;1;0;1;true;Р-124 Включен;true;Р-124 Выключен;1;;0;0;0;0;0;3
rz125;rz;Р-125;Л-82-11 отпайка на ТП-256 ОАО''МТС'' п. Ладва-Ветка;false;11;0;0;1;0;1;true;Р-125 Включен;true;Р-125 Выключен;1;;0;0;0;0;0;3
rz126;rz;Р-126;Л-21-7 отпайка на ТП-257 ООО ''СП №4'', пос. Шуя;false;11;0;0;1;0;1;true;Р-126 Включен;true;Р-126 Выключен;1;;0;0;0;0;0;3
rz127;rz;Р-127;Л-22П-13 отпайка на ТП-258 ООО ''ССБ'', с. Деревянное;false;11;0;0;1;0;1;true;Р-127 Включен;true;Р-127 Выключен;0;;0;0;0;0;0;3
rz128;rz;Р-128;Л-18П-3 отпайка на ТП-259 д.Верховье(на опоре №145);false;11;0;0;1;0;1;true;Р-128 Включен;true;Р-128 Выключен;1;;0;0;0;0;0;3
rz129;rz;Р-129;Л-18П-3 отпайка на ТП-239;false;11;0;0;1;0;1;true;Р-129 Включен;true;Р-129 Выключен;1;;0;0;0;0;0;3
rz130;rz;Р-130;Л-82-3 отпайка на ТП-315/1 д. Таржеполь СКЗ-13Б газопровод;false;11;0;0;1;0;1;true;Р-130 Включен;true;Р-130 Выключен;1;;0;0;0;0;0;3
rz131;rz;Р-131;Л-46П-19 отпайка на ТП-404 м.Орзега СОТ ''Виктория'';false;11;0;0;1;0;1;true;Р-131 Включен;true;Р-131 Выключен;1;;0;0;0;0;0;3
rz132;rz;Р-132;Л-21-12 отпайка на ТП-261, Бломберг С.Р;false;11;0;0;1;0;1;true;Р-132 Включен;true;Р-132 Выключен;1;;0;0;0;0;0;3
rz133;rz;Р-133;Л-21-12 отпайка на ТП-262, Лащилов А.С.;false;11;0;0;1;0;1;true;Р-133 Включен;true;Р-133 Выключен;1;;0;0;0;0;0;3
rz134;rz;Р-134;Л-21-7 между ВС-6 и Р-90 (отсутствует)(на опоре №210);false;11;0;0;1;0;1;true;Р-134 Включен;true;Р-134 Выключен;1;;0;0;0;0;0;3
rz135;rz;Р-135;Л-2П-15 отпайка на ТП-148(на опоре №123);false;11;0;0;1;0;1;true;Р-135 Включен;true;Р-135 Выключен;1;;0;0;0;0;0;3
rz136;rz;Р-136;Л-2П-15 между ВС-11 и ТП-24;false;11;0;0;1;0;1;true;Р-136 Включен;true;Р-136 Выключен;1;;0;0;0;0;0;3
rz137;rz;Р-137;Л-21-12 отпайка на ТП-263;false;11;0;0;1;0;1;true;Р-137 Включен;true;Р-137 Выключен;1;;0;0;0;0;0;3
rz138;rz;Р-138;Л-21-12 отпайка на ТП-264;false;11;0;0;1;0;1;true;Р-138 Включен;true;Р-138 Выключен;1;;0;0;0;0;0;3
